id,tripdistance,Pred_ETA
BARE0FWT,10038,244.99999999999991
BAU232OR,37864,216.00000000000003
BAV74YZ9,15894,187.0
BAVJ2TM7,9871,244.99999999999991
BAX37V4Q,938,61.00000000000001
BAXQNIMR,5362,70.0
BAYR7LFL,5513,70.0
BAZ5J7JP,14057,176.99999999999997
BAZD3CRB,8964,244.99999999999991
BAZK9QK2,8061,179.0
BB1QRLTB,27203,269.00000000000006
BB3EBRIP,4574,134.00000000000003
BB3QVD9K,33022,294.0000000000001
BB3RBEUV,23721,212.00000000000009
BB7A8EMH,5667,70.0
BB8KTQM3,9649,244.99999999999991
BB8ZUXRB,10070,244.99999999999991
BB9OBOHK,11099,213.9976744060271
BBBCQ23I,11693,188.7910907901608
BBD5UTK1,13534,155.0
BBEYUMDZ,13135,2.0000000000000004
BBFL1Y4E,9749,244.99999999999991
BBHRQDPW,10986,174.00000000000006
BBJ8G663,13857,287.00000000000006
BBJON9QA,2822,333.0000000000001
BBJQX3RC,2894,333.0000000000001
BBKX5TLN,11469,172.00000000000006
BBLDO8NW,36270,328.0
BBM7M8A1,6158,94.99999999999999
BBMSJP0O,17136,453.99999999999994
BBMW5083,17871,205.99999999999994
BBN5KJ7L,21621,166.00000000000006
BBP8IR8T,18555,118.00000000000003
BBPF2L4Y,19254,298.99999999999994
BBQQUDRM,19201,274.9999999999999
BBQXGY75,36981,328.0
BBRDLV7Z,4822,134.00000000000003
BBRLBRAZ,9315,244.99999999999991
BBS18T13,31755,2.0000000000000004
BBSL63PJ,12557,287.00000000000006
BBTE4JKU,15014,160.99999999999994
BBVIO9XD,4973,194.99999999999991
BBVOAQTG,13591,155.0
BBW6SCRZ,6882,230.99999999999997
BBXH7N2N,4572,194.99999999999991
BBY76YXE,12324,172.00000000000006
BC0X0V74,12130,148.0
BC46PFLO,10969,148.0
BCBOZ1X7,6324,94.99999999999999
BCC5IBMP,11008,226.9034883453959
BCCQPTPU,11518,148.0
BCFJH2H1,9871,244.99999999999991
BCHEU2G1,24576,286.00000000000006
BCI3VQY0,6119,94.99999999999999
BCKELAY1,12647,287.00000000000006
BCKI5CGT,14856,186.00000000000003
BCPG0YON,2919,333.0000000000001
BCU0O7SH,16069,162.0
BCZT7T9W,6728,230.99999999999997
BD0J5ZZO,10021,244.99999999999991
BD28QBZE,12169,148.0
BD6HKH3R,2683,333.0000000000001
BD7RSFOZ,15471,87.99999999999999
BD85ZBIB,9138,244.99999999999991
BD8AD45W,27137,247.99999999999994
BDAW4402,22765,202.99999999999994
BDAX88U9,15005,155.99999999999994
BDEWL69O,19811,298.99999999999994
BDF2RRIB,4192,346.00000000000006
BDFK9FW3,7797,179.0
BDFZAZIJ,1899,87.99999999999999
BDJC2OBQ,3870,109.99999999999997
BDKD90S5,5248,118.00000000000003
BDMG93IE,16990,453.99999999999994
BDO6FTMI,5893,175.99999999999994
BDQEA14D,27560,173.0
BDRZEL4Q,20176,298.99999999999994
BDSTO5IK,8469,179.0
BDT85NM3,7053,230.99999999999997
BDTHH27S,13723,155.0
BDXWSPQ4,22110,2.0000000000000004
BE0N24I7,12879,148.0
BE1UCCVN,18110,205.99999999999994
BE295TK6,2864,333.0000000000001
BE2JTLJV,6255,94.99999999999999
BE2P8Y61,23912,2.0000000000000004
BE3VJ4RF,6679,230.99999999999997
BE59XMFH,1683,100.00000000000003
BE91ZIJE,21933,270.00000000000006
BE99NWW0,6456,94.99999999999999
BEBJWGHZ,14465,155.99999999999994
BEFCJ359,20567,274.9999999999999
BEFOHT1P,9045,244.99999999999991
BEIZ8QWU,18329,118.00000000000003
BEJ6NCEB,27328,247.99999999999994
BEJ974MU,28414,2.0000000000000004
BEJC36RS,28314,311.00000000000006
BEJP2Y8S,7379,230.99999999999997
BEJSSNKH,8900,244.99999999999991
BEKQRPRW,6881,230.99999999999997
BEL5Y97I,6092,87.00000000000003
BEMCYQFU,8977,244.99999999999991
BEMQI99N,28937,2.0000000000000004
BEOPRAVM,17680,258.99999999999994
BERSU44H,21232,163.99999999999994
BES32361,6618,142.17821063276358
BES9JNWT,7393,230.99999999999997
BETR05P4,5045,194.99999999999991
BEW86M65,6197,186.00000000000003
BEX460WZ,19606,274.9999999999999
BF194LNF,7003,230.99999999999997
BF2UVUOD,3699,175.99999999999994
BF38UED6,8004,179.0
BF4S2B3B,7913,179.0
BF51ESAQ,10527,241.99999999999994
BF71FNK0,16531,453.99999999999994
BF7L0AAG,5958,175.99999999999994
BF7TX1ML,5301,70.0
BF8T52J0,26135,247.99999999999994
BF8VHFPH,7393,230.99999999999997
BFAOKLQJ,441,86.0
BFC929AH,9515,244.99999999999991
BFCFP96M,3644,175.99999999999994
BFEH1Q3F,20668,274.9999999999999
BFF8DEW9,7597,179.0
BFIPPP0C,26100,303.00000000000006
BFJ9CSYA,14020,176.99999999999997
BFJIVFFS,20562,274.9999999999999
BFJTTTLX,10895,241.99999999999994
BFKQ11WL,26421,247.99999999999994
BFLP2IMU,17368,196.0
BFMHOD0Y,20369,274.9999999999999
BFNVG4KL,46617,262.00000000000006
BFP9SBUS,3989,114.00000000000001
BFTXU7EW,10357,241.99999999999994
BFU6BMOW,29023,173.0
BFUU43A1,22443,228.00000000000006
BFV190AF,12179,148.0
BFVH6TOP,9758,244.99999999999991
BFW72V2J,21741,298.99999999999994
BFXMS8UQ,19240,298.99999999999994
BFXTOSTG,13918,155.99999999999994
BG0A3H6M,4248,148.99999999999997
BG0MEGQQ,20145,298.99999999999994
BG1XDX34,9709,244.99999999999991
BG40PLN3,18664,118.00000000000003
BG4GX9KD,5116,118.00000000000003
BG5DCL7U,9281,244.99999999999991
BG6Y8JZP,12412,148.0
BG76GWND,13449,210.00000000000003
BG77QXTX,8412,179.0
BGD9W69M,22056,128.99999999999997
BGGSZBWS,1962,87.99999999999999
BGHHW1F8,23830,298.99999999999994
BGHOXCFQ,18619,118.00000000000003
BGHQA2J7,5770,70.0
BGHZO6LD,18928,118.00000000000003
BGJ7SZ0S,6354,94.99999999999999
BGK7ZD06,27406,496.99999999999994
BGL335LG,23182,2.0000000000000004
BGO3SUNX,16335,287.00000000000006
BGQ1ZGWB,27467,445.00000000000006
BGQNAU8F,8548,179.0
BGT5H5AB,11937,148.0
BGW6SHIY,26978,269.00000000000006
BGWIG60Q,10717,241.99999999999994
BGWZZSY8,3314,333.0000000000001
BGY8EY0M,6748,230.99999999999997
BH1YAWKL,10174,244.99999999999991
BH2L8MIU,16692,453.99999999999994
BH3QT887,18619,118.00000000000003
BH938GS1,17184,453.99999999999994
BHBIILK1,30349,311.00000000000006
BHBR1W32,6879,230.99999999999997
BHD0VHH0,2671,333.0000000000001
BHEI3ZS7,8666,179.0
BHFFO9KZ,12876,210.00000000000003
BHFG1H28,6095,87.00000000000003
BHGZT4Y4,3649,175.99999999999994
BHI8O9SD,5855,175.99999999999994
BHJB0WGV,13902,2.0000000000000004
BHJV9450,19010,118.00000000000003
BHJVTFQK,7948,179.0
BHK9WF3N,10191,244.99999999999991
BHKXPQ49,9375,244.99999999999991
BHLACCK9,39700,216.00000000000003
BHLHLOJP,8849,244.99999999999991
BHNWDVYE,11597,172.00000000000006
BHOPNFJG,19234,274.9999999999999
BHORE375,10101,244.99999999999991
BHOXGX78,18319,118.00000000000003
BHQC9HUC,3681,175.99999999999994
BHQNH7FM,21885,166.00000000000006
BHSSD7ZB,26616,269.00000000000006
BHTOVSBJ,15587,287.00000000000006
BHV173E8,7085,230.99999999999997
BHWE1QL2,9454,244.99999999999991
BHX84TW5,11104,148.0
BHYAVPX7,27038,269.00000000000006
BHZLCRL0,7717,179.0
BHZLNWBI,11963,148.0
BI0EXOU0,4445,194.99999999999991
BI0R49RL,11802,172.00000000000006
BI1UIMUS,28225,445.00000000000006
BI2NDNYZ,10993,148.0
BI5KUT07,17747,258.99999999999994
BI8SQDHS,2888,333.0000000000001
BIAEKKXE,9305,244.99999999999991
BIBIB0D3,2685,333.0000000000001
BIBP0R6J,11474,148.0
BIBULA0E,5052,194.99999999999991
BID2H9TL,6807,230.99999999999997
BIDZD58J,11579,188.7910907901608
BIENZ871,14134,155.99999999999994
BIFYYL8D,21476,163.99999999999994
BIGVL48M,22775,2.0000000000000004
BIHFBKAT,24880,335.0
BIHIK9ZQ,12113,287.00000000000006
BIHW9M5N,14291,176.99999999999997
BII4MJ9E,22920,212.00000000000009
BINRI29V,11843,188.7910907901608
BINWY9MU,34394,294.0000000000001
BIO77Z9A,5691,70.0
BIPLAUR5,11832,2.0000000000000004
BIQGC7FJ,20695,274.9999999999999
BIR1AVQ2,5380,70.0
BIRFRAZ4,11498,226.9034883453959
BIRIWK6W,10283,241.99999999999994
BIVVIK2Z,4192,346.00000000000006
BIYBX5A2,27139,269.00000000000006
BIYYP4VO,4285,148.99999999999997
BJ06L9ZZ,9088,244.99999999999991
BJ15FTG9,11044,238.00000000000009
BJ1Q3X6U,3302,333.0000000000001
BJ3TYWQP,24584,286.00000000000006
BJ59CWDX,20206,274.9999999999999
BJ6XZOBK,1500,100.00000000000003
BJ85DBJN,7439,179.0
BJ8R960Z,7399,230.99999999999997
BJ96FM3C,4714,194.99999999999991
BJ9DII0B,9879,244.99999999999991
BJ9MMIF0,3626,175.99999999999994
BJB72JOT,5372,70.0
BJG6RH4A,9832,244.99999999999991
BJG8CK3M,6040,87.00000000000003
BJI0JWSK,12414,172.00000000000006
BJJFN0VQ,5062,134.00000000000003
BJMKPO7P,12087,287.00000000000006
BJMP6BHQ,2860,333.0000000000001
BJMQ3OJH,16701,453.99999999999994
BJOK7LEF,11745,172.00000000000006
BJP33RE5,16368,67.00000000000001
BJPMD84E,17261,453.99999999999994
BJRG9ZOQ,12657,287.00000000000006
BJSRE8HY,10578,241.99999999999994
BJT2P6D8,2593,333.0000000000001
BJV8R82P,5200,166.99999999999997
BJVO6O1I,5347,70.0
BJXYUNNG,16096,162.0
BJYUDRXA,1789,100.00000000000003
BJZ6CNCE,9260,244.99999999999991
BK0UZ7KX,3078,333.0000000000001
BK2RVY4O,14981,2.0000000000000004
BK68NTTR,27151,243.00000000000006
BK6HST89,4852,194.99999999999991
BK8KL6EO,6971,230.99999999999997
BK9IB1A6,12008,148.0
BKAP0O5O,4426,194.99999999999991
BKBS2F39,9849,244.99999999999991
BKCFD1ID,3363,175.99999999999994
BKCFYX5R,15224,155.99999999999994
BKD4XTID,30286,173.0
BKEYKR5B,16721,453.99999999999994
BKI4M8OC,16773,453.99999999999994
BKIXSZFM,11027,226.9034883453959
BKL43CTE,20622,274.9999999999999
BKOOJ0U2,2573,333.0000000000001
BKOY79JC,36704,328.0
BKPH76GD,9092,244.99999999999991
BKQFV11Q,14071,155.99999999999994
BKQQU1RQ,3409,175.99999999999994
BKTV5418,3037,333.0000000000001
BKU886MC,20158,274.9999999999999
BKX63D69,1406,71.0
BKXRC5PP,31174,311.00000000000006
BL13BC10,21928,166.00000000000006
BL15A9XZ,30224,298.99999999999994
BL1D5T0S,2641,333.0000000000001
BL225NCY,16057,162.0
BL2YQYZG,18408,118.00000000000003
BL48TJQN,3752,175.99999999999994
BL50RUT9,17910,205.99999999999994
BL87MPCL,31762,248.9999999999999
BL8XIL4Z,23609,298.99999999999994
BLC1TID5,6943,230.99999999999997
BLCVPK53,2866,333.0000000000001
BLDBJ730,6825,230.99999999999997
BLEGNJ95,11578,287.00000000000006
BLGNELVB,15214,287.00000000000006
BLHA5GH6,25370,335.0
BLHMCAJ8,25790,335.0
BLI4DT55,5465,70.0
BLJBR477,22378,270.00000000000006
BLJJ8VZV,20288,274.9999999999999
BLKCRKB7,4470,134.00000000000003
BLOWACV9,11897,287.00000000000006
BLPM57XR,18630,118.00000000000003
BLQGTJMS,6040,94.99999999999999
BLT8F9RQ,2347,333.0000000000001
BLTN7KSN,24790,335.0
BLTS1ULT,13626,155.0
BLVLZEEY,3495,175.99999999999994
BLWEICOS,21793,298.99999999999994
BLXBL33W,6757,230.99999999999997
BM0V9S9T,1044,112.00000000000003
BM0WK3LA,8185,179.0
BM4D19YM,16027,359.99999999999983
BM7PLGJ8,28092,173.0
BM9BM491,4718,194.99999999999991
BMEUIXLN,21729,166.00000000000006
BMFK34X4,18786,118.00000000000003
BMHD5E2K,8768,179.0
BMJEON3C,38791,328.0
BMJQXW6F,3853,109.99999999999997
BMPWVBGT,82,12.0
BMR1DTGR,17583,258.99999999999994
BMROWUTX,7513,179.0
BMT4CLCR,39253,328.0
BMTBAYWC,27502,2.0000000000000004
BMV0CVND,23833,172.00000000000006
BMVEQK6F,4912,93.0
BMVSR6CP,13837,155.99999999999994
BMYW8H7K,6002,175.99999999999994
BMZRACLS,18095,205.99999999999994
BN2XVE0U,10270,241.99999999999994
BN51RPEH,30060,173.0
BN63OT9I,24207,286.00000000000006
BN8DUJRU,19206,274.9999999999999
BN9OO0E4,35868,294.0000000000001
BNA0SXIE,4969,194.99999999999991
BNA9PPIH,19960,274.9999999999999
BNAUN9VY,2700,333.0000000000001
BND743IT,7146,230.99999999999997
BNDL8PLV,17678,258.99999999999994
BNE9US4T,14197,176.99999999999997
BNEC1X2I,7116,230.99999999999997
BNGUJ27L,7201,230.99999999999997
BNH685LS,13031,153.00000000000006
BNIHDF5H,22800,202.99999999999994
BNIQPP3J,5286,118.00000000000003
BNJ14D7D,21007,126.99999999999997
BNKNB8CM,3765,3.999999999999999
BNMH26KX,14937,186.00000000000003
BNOJWJ5E,4959,134.00000000000003
BNRR2JDE,18376,118.00000000000003
BNRV8WL1,15349,287.00000000000006
BNUA5IN6,20697,274.9999999999999
BNUS6EC6,15905,287.00000000000006
BNX2UN2X,18727,118.00000000000003
BNZJO0E7,12336,148.0
BNZKZ5X7,12173,172.00000000000006
BO0CP0CQ,32194,485.99999999999994
BO0JID6I,5477,70.0
BO12188B,11604,148.0
BO21UXVK,19796,274.9999999999999
BO3TRY1M,1672,100.00000000000003
BO44LSXC,21672,166.00000000000006
BO5N292T,10895,241.99999999999994
BO6UVT3H,13769,287.00000000000006
BO81414N,5997,175.99999999999994
BO8P0JAD,11519,210.00000000000003
BOA8JK3L,24270,286.00000000000006
BOD2S15A,4890,194.99999999999991
BOF5NE44,24276,286.00000000000006
BOGHQ81C,18513,118.00000000000003
BOIJK6OK,23190,212.00000000000009
BOJKOTPV,15287,155.99999999999994
BOK8IZC7,8259,179.0
BOM5RO0P,18502,118.00000000000003
BOMDU0PM,10534,241.99999999999994
BOQ5PH93,15986,2.0000000000000004
BOQSQ6E1,10426,241.99999999999994
BOSGGYMV,14418,186.00000000000003
BOUQYYTC,7596,179.0
BOVBCXR7,3012,333.0000000000001
BOVDOERR,17067,453.99999999999994
BOVMKM02,5221,118.00000000000003
BOYTT1ZD,26971,260.00000000000006
BP2UBAWP,10607,241.99999999999994
BP4QTPRM,35743,216.00000000000003
BP7RI9JH,8498,179.0
BPAVUGJE,12521,2.0000000000000004
BPBA4QQ2,13895,176.99999999999997
BPBW6WLC,7876,179.0
BPC23YK2,12180,220.99999999999997
BPCW1TLO,3294,333.0000000000001
BPD6G73X,3947,109.99999999999997
BPE0YVL8,26378,247.99999999999994
BPEQ879E,8301,179.0
BPGOWQX9,11758,148.0
BPGY7LVF,4780,194.99999999999991
BPHSAK24,11562,148.0
BPIRT53V,14682,155.99999999999994
BPJAZAXH,23876,270.00000000000006
BPJV5827,6597,207.99999999999997
BPLM1LV5,11723,188.7910907901608
BPLV4XYI,8036,179.0
BPMGUPSZ,3409,175.99999999999994
BPMK9ZEC,38134,328.0
BPR5W56J,33755,294.0000000000001
BPWARLK2,14213,287.00000000000006
BPX3UT02,16466,67.00000000000001
BPY16PZ0,8805,244.99999999999991
BPY31RLY,16907,453.99999999999994
BPYVTE3I,4116,109.00000000000004
BPYXRJP9,7348,230.99999999999997
BPZ9IOSF,6965,230.99999999999997
BPZHEHXI,20510,274.9999999999999
BQ06M0D3,35850,216.00000000000003
BQ0LNLQE,10953,2.0000000000000004
BQ0XM41I,242,21.000000000000004
BQ0ZRX45,11573,287.00000000000006
BQ31G7LX,31470,197.0
BQ37E32E,13317,155.99999999999994
BQ4HN9PL,2237,333.0000000000001
BQ513TOF,7080,230.99999999999997
BQ5NLYFS,4116,109.00000000000004
BQ8NN8HG,13769,155.99999999999994
BQ9LRWS8,2286,333.0000000000001
BQASY3VX,31024,173.0
BQBU4YPG,3097,333.0000000000001
BQDA29UA,6960,230.99999999999997
BQE71WX1,3129,333.0000000000001
BQFS4AL6,10379,241.99999999999994
BQG8BOAS,33296,2.0000000000000004
BQI0H5JG,399,86.0
BQJ6A10C,715,151.0
BQJ71RU9,22523,128.99999999999997
BQKXFMPQ,28395,445.00000000000006
BQM05UDO,27223,269.00000000000006
BQNLREX2,13025,287.00000000000006
BQOYGED0,16997,453.99999999999994
BQOZJ49W,649,86.0
BQR3RH03,20345,274.9999999999999
BQR6AR06,2249,333.0000000000001
BQSBFIRU,26836,269.00000000000006
BQSWDZF4,5200,114.00000000000001
BQTHRDMX,3677,175.99999999999994
BQV3T4MS,12434,172.00000000000006
BQX8DYG9,4334,158.0
BQXLDMEF,22736,298.99999999999994
BQYM0NR0,26062,303.00000000000006
BQYRRPC9,21672,128.99999999999997
BQZ0OHJA,6937,230.99999999999997
BR0L3HS2,5654,70.0
BR1NL27A,13942,176.99999999999997
BR2IJ5SO,3341,175.99999999999994
BR2OFK88,14228,155.99999999999994
BR2ZB7BG,15913,87.99999999999999
BR3KANOJ,4911,194.99999999999991
BR3RP9BO,12188,148.0
BR4P9HJB,3787,3.999999999999999
BR5RPTP9,6239,142.17821063276358
BR6SAVK8,19232,274.9999999999999
BR7ESQ31,6309,94.99999999999999
BR85Z9LI,19260,274.9999999999999
BR955PP9,10406,241.99999999999994
BR98GTFG,11632,172.00000000000006
BRATS94I,5704,70.0
BRCHJJWC,42190,228.00000000000006
BRE7O9IQ,19717,274.9999999999999
BRGRZTCC,8591,179.0
BRH09NF6,44139,197.99999999999997
BRHMXVK0,7934,179.0
BRHRC7AY,24278,247.99999999999994
BRHXOK2R,17831,258.99999999999994
BRJZVOH0,6942,230.99999999999997
BRNMH74J,11439,226.9034883453959
BRPSWKLI,35803,256.00000000000006
BRSDODBU,7498,179.0
BRU2XX9Y,15111,87.99999999999999
BRUA557A,9281,244.99999999999991
BRVQ7ZA5,18928,118.00000000000003
BRX4C78I,3969,109.99999999999997
BRXON9PX,17705,258.99999999999994
BRY0JABS,5781,70.0
BRZWV97E,6414,142.17821063276358
BS4LLXBL,25507,335.0
BS5H52VW,17212,2.0000000000000004
BS5L2541,19550,274.9999999999999
BS5Z2F6E,17323,2.0000000000000004
BS6QX6SR,6337,142.17821063276358
BS6ZC9O6,24368,235.0000000000001
BS7MDE2I,32920,251.00000000000003
BS845L0O,26150,303.00000000000006
BS8IM17J,10791,241.99999999999994
BS9W33EE,7793,179.0
BSANVDY8,20277,274.9999999999999
BSBNLJ6R,7585,179.0
BSCX5IPO,15411,287.00000000000006
BSDCXWMV,6604,93.0
BSEW031I,20761,274.9999999999999
BSFK3JHH,3885,109.99999999999997
BSG7E6AG,20135,274.9999999999999
BSK2JLZ9,3565,175.99999999999994
BSKCE0VI,503,109.99999999999997
BSL41ZN0,6341,94.99999999999999
BSM1FR8P,30922,173.0
BSMCQARZ,16051,359.99999999999983
BSQA98YK,12196,148.0
BSR1877L,15263,87.99999999999999
BSW2VJ0T,12203,287.00000000000006
BSWFLY34,11067,148.0
BSYCI6JM,9231,244.99999999999991
BSZRTDZM,34980,294.0000000000001
BT06LEHK,4830,194.99999999999991
BT097930,39637,367.0000000000001
BT0HGYRJ,268,3.0
BT0ZIHQI,19284,274.9999999999999
BT1G2IES,19751,274.9999999999999
BT2TYG3G,4072,109.00000000000004
BT30IFCF,19833,274.9999999999999
BT46AP6I,3873,109.99999999999997
BT7AD72H,7363,230.99999999999997
BT8K32CF,6550,207.99999999999997
BT8X7MLF,22975,270.00000000000006
BT9VACSV,18634,118.00000000000003
BTB2YOE9,23149,128.99999999999997
BTC1RFRU,18428,118.00000000000003
BTCB6790,29286,2.0000000000000004
BTD4NMGU,14688,155.99999999999994
BTFUQWOU,29448,173.0
BTHPBAFW,11689,172.00000000000006
BTJI7S5T,4659,194.99999999999991
BTKMXM6A,28247,445.00000000000006
BTKY2ITI,5366,70.0
BTML4DI0,13416,155.99999999999994
BTN4ZLNL,23615,212.00000000000009
BTRU9T6S,14499,287.00000000000006
BTS4WGH6,20102,274.9999999999999
BTSAUWAM,5962,175.99999999999994
BTXQB09X,13117,287.00000000000006
BTZM4NIM,13589,155.99999999999994
BTZZFE0C,7318,230.99999999999997
BU0669V3,21036,298.99999999999994
BU07Q0AE,14910,178.0
BU1CDD1P,15224,155.99999999999994
BU1NHIP6,21772,166.00000000000006
BU3D4W6R,4830,194.99999999999991
BU3FZ7VP,18827,118.00000000000003
BU3JA3LV,4080,109.00000000000004
BU3MHAJT,20172,274.9999999999999
BU67CYSF,4147,109.00000000000004
BU68E7TH,10581,241.99999999999994
BU9H7TRD,14247,186.00000000000003
BUBB87MG,8782,244.99999999999991
BUBYLQI1,3072,333.0000000000001
BUENUZPP,5237,118.00000000000003
BUHMTP0T,2008,87.99999999999999
BUHU8X9G,16691,453.99999999999994
BUI5Z8AQ,5175,118.00000000000003
BUJFTI4R,7209,230.99999999999997
BUKW1992,16769,453.99999999999994
BUM0804S,23876,172.00000000000006
BUMJE5GZ,11013,238.00000000000009
BUN9TIUG,25031,335.0
BUNALMJM,9361,244.99999999999991
BUO0WTTM,17212,453.99999999999994
BUO3XATV,16812,453.99999999999994
BUR8PUK4,14378,155.99999999999994
BUSIZ30U,10583,241.99999999999994
BUV78OF3,5351,70.0
BUWV94AL,14291,287.00000000000006
BUXJC1PI,3131,333.0000000000001
BUYUJZOU,7830,179.0
BUZ556QZ,20043,274.9999999999999
BUZ5GE0M,18786,2.0000000000000004
BUZERXYT,1300,97.99999999999999
BV29CKCH,1957,87.99999999999999
BV327KSC,3399,175.99999999999994
BV40HAKM,1034,61.00000000000001
BV46CAN1,13978,155.99999999999994
BV4PVG6E,23796,2.0000000000000004
BV5MP1HN,12765,220.99999999999997
BV68A41L,11646,148.0
BVA4566Q,19371,274.9999999999999
BVBTZZUX,25817,335.0
BVCN45Y1,11105,226.9034883453959
BVDD6DH5,11215,226.9034883453959
BVG3ZZA7,7920,179.0
BVG7RBYY,23901,172.00000000000006
BVGL61QX,7504,179.0
BVHQ05DU,18633,118.00000000000003
BVI85XRG,20928,126.99999999999997
BVIVCSUK,30929,298.99999999999994
BVJVZWWP,12068,220.99999999999997
BVLRQHFT,4418,194.99999999999991
BVLVOWI4,34883,216.00000000000003
BVNE2RTT,17293,453.99999999999994
BVNS65U8,14323,176.99999999999997
BVOF3PTG,7620,179.0
BVP9JQJO,11874,287.00000000000006
BVPYCBSY,7293,230.99999999999997
BVQMG4VM,4381,355.739228165783
BVT07B4D,6693,230.99999999999997
BVTDTLK6,26135,247.99999999999994
BVVFI14H,17627,258.99999999999994
BVVSC7EQ,3463,175.99999999999994
BVVWL4UB,20463,2.0000000000000004
BVW5YJ5K,14868,155.99999999999994
BW00H8DE,12904,124.00000000000004
BW046DFB,8825,244.99999999999991
BW06OQI7,5682,70.0
BW10C6CD,10742,241.99999999999994
BW1ENMMP,15268,287.00000000000006
BW1RD4RH,3430,175.99999999999994
BW2RBOM8,12887,210.00000000000003
BW3OG0CQ,14224,287.00000000000006
BW5AXOAM,2072,87.99999999999999
BW7GTH18,3118,333.0000000000001
BW7LHY5W,23247,212.00000000000009
BW7SEXNN,14029,287.00000000000006
BW8O42ZJ,12546,148.0
BWA3P6FV,15053,160.99999999999994
BWARBQJO,10857,241.99999999999994
BWBFTMS3,24912,335.0
BWBGR3S4,32500,227.00000000000006
BWCDHMAA,9250,244.99999999999991
BWI73BEO,8272,179.0
BWID1LQ8,7568,179.0
BWIGN9FB,13541,155.99999999999994
BWJ6CHA6,2318,333.0000000000001
BWJC2YIV,9176,244.99999999999991
BWKG9F9L,15043,155.99999999999994
BWKZ4NUJ,31971,197.0
BWL5PFLD,7735,179.0
BWLBS5GE,7678,179.0
BWNEIXUA,14411,287.00000000000006
BWNL8BCI,33452,178.0
BWO6229T,19812,274.9999999999999
BWSOI14F,17107,2.0000000000000004
BWVGKGI7,10503,241.99999999999994
BWX6ISCO,1406,71.0
BWXQTMS0,19850,274.9999999999999
BWYMMFG9,13878,176.99999999999997
BWYMZ64H,4820,194.99999999999991
BX0OD1H5,20258,274.9999999999999
BX0R9SEZ,17462,196.0
BX16R7KR,6264,94.99999999999999
BX1ZX5TV,44012,170.00000000000009
BX24SPDS,6704,230.99999999999997
BX2N45V5,3762,3.999999999999999
BX2NNGPW,15552,112.00000000000003
BX74S3SJ,2252,333.0000000000001
BX97I0A6,23375,298.99999999999994
BX9F8T5R,10479,241.99999999999994
BX9PU499,18595,118.00000000000003
BX9USH05,2824,333.0000000000001
BXCL855C,3229,333.0000000000001
BXCTACQM,23150,212.00000000000009
BXCUCA9Z,18574,118.00000000000003
BXCXNHAB,27766,445.00000000000006
BXD105YO,8128,179.0
BXD27Q8G,6346,94.99999999999999
BXF3QI74,15511,112.00000000000003
BXF8GJ03,21523,298.99999999999994
BXH42EL7,19666,274.9999999999999
BXH9AJ36,5109,118.00000000000003
BXHIDRG4,5055,194.99999999999991
BXISCDWG,19919,274.9999999999999
BXK71CWD,7484,179.0
BXOVZLWI,2395,333.0000000000001
BXOX6QXK,18952,118.00000000000003
BXPW9DU9,8875,244.99999999999991
BXQ4PTLH,22173,166.00000000000006
BXQP2WP9,14934,155.99999999999994
BXQRKRN2,12352,148.0
BXR36PE8,8275,179.0
BXRJEH2T,18050,205.99999999999994
BXTHCMVD,11252,148.0
BXUFAZ52,22377,228.00000000000006
BXW5BC1H,2947,333.0000000000001
BXY8J24M,36661,328.0
BXZMMNDT,30489,207.99999999999997
BY4TS6EU,8656,179.0
BY8743R2,40736,205.99999999999994
BY8F1727,21708,270.00000000000006
BY9O02RQ,26423,269.00000000000006
BYAVN6O0,4298,346.00000000000006
BYB0OQ7V,3389,175.99999999999994
BYB47MX7,8610,179.0
BYH4UBB2,8830,244.99999999999991
BYHJ3J69,21940,270.00000000000006
BYJ2VDYD,3624,175.99999999999994
BYK9VKUY,4308,158.0
BYLGY6VB,11914,148.0
BYNCVWJW,35347,256.00000000000006
BYQK3ZCR,10686,241.99999999999994
BYSN5YY5,3848,109.99999999999997
BYU1CI2L,1811,87.99999999999999
BYULW0YC,2278,333.0000000000001
BYX43XNY,4470,194.99999999999991
BYYFYNN5,19975,274.9999999999999
BYZ5M370,38241,2.0000000000000004
BZ036QFM,37342,328.0
BZ0YE6NF,4403,194.99999999999991
BZ1EVRX9,22706,202.99999999999994
BZ3MK0R5,9124,244.99999999999991
BZ5Z83H2,1611,100.00000000000003
BZ660QKL,28995,279.9999999999999
BZ895RYJ,19254,298.99999999999994
BZAE2JFQ,17845,258.99999999999994
BZBCAYPO,15489,2.0000000000000004
BZCLVQG8,30035,173.0
BZFG13Y4,10702,241.99999999999994
BZFUXLPV,13068,153.00000000000006
BZG4YRQJ,39918,367.0000000000001
BZJTNJYU,15620,287.00000000000006
